2026-02-05T08:00:00+00:00,NESN.SW,CHF,75.660587689058104,75.708629089467493,74.421194325398105,75.353141784668,78.430000305175796,3729746
2026-02-06T08:00:00+00:00,NESN.SW,CHF,75.420397871622299,76.217838232543599,74.670998912718503,75.795097351074205,78.889999389648395,2559931
2026-02-09T08:00:00+00:00,NESN.SW,CHF,75.7662753142979,75.891172697208603,75.016876356656098,75.314712524414105,78.389999389648395,2770663
2026-02-10T08:00:00+00:00,NESN.SW,CHF,75.439611967890301,75.948825920024405,75.218639105159596,75.823921203613296,78.919998168945298,2644418
2026-02-11T08:00:00+00:00,NESN.SW,CHF,75.689412913085803,76.265873092809898,73.518071995033495,75.180206298828097,78.25,5083051
2026-02-12T08:00:00+00:00,NESN.SW,CHF,75.381965456045,76.554105284601,74.526881285394595,76.227439880371094,79.339996337890597,3657344
2026-02-13T08:00:00+00:00,NESN.SW,CHF,75.900782688810295,76.938415401245706,75.631768429309702,76.458030700683594,79.580001831054702,4239957
2026-02-16T08:00:00+00:00,NESN.SW,CHF,76.429207131067003,77.0825306028418,76.246658603190795,77.024879455566406,80.169998168945298,2665975
2026-02-17T08:00:00+00:00,NESN.SW,CHF,76.899987105762705,77.543700873421898,75.919998168945298,75.919998168945298,79.019996643066406,2985991
2026-02-18T08:00:00+00:00,NESN.SW,CHF,76.198621940271394,76.650184749882698,74.853550588351496,75.324325561523395,78.400001525878906,5540934
2026-02-19T08:00:00+00:00,NESN.SW,CHF,77.2458594580919,79.013671595189393,76.400377714185595,78.235450744628906,81.430000305175796,8710135
2026-02-20T08:00:00+00:00,NESN.SW,CHF,77.764677011513598,77.928006049094805,76.333125338344701,77.735855102539105,80.910003662109403,5670392
2026-02-23T08:00:00+00:00,NESN.SW,CHF,78.014476233859696,78.206634521484403,76.890377739089701,78.206634521484403,81.400001525878906,3571750
2026-02-24T08:00:00+00:00,NESN.SW,CHF,78.293098200796706,80.589336534566201,78.158591068030205,79.686218261718807,82.940002441406307,5831382
2026-02-25T08:00:00+00:00,NESN.SW,CHF,79.743864480604401,80.339544179412101,79.004075228132,79.647789001464801,82.900001525878906,4580753
2026-02-26T08:00:00+00:00,NESN.SW,CHF,79.647784671315193,79.839935619147795,79.234653536395399,79.474845886230497,82.720001220703097,2860883
2026-02-27T08:00:00+00:00,NESN.SW,CHF,79.897586563054205,80.791095065268195,78.965639075265599,80.685417175293,83.980003356933594,5518175
2026-03-02T08:00:00+00:00,NESN.SW,CHF,80.377975957082896,81.329135663135702,79.369165099388894,79.945625305175796,83.209999084472699,5676807
2026-03-03T08:00:00+00:00,NESN.SW,CHF,79.349942761229798,79.897588366699907,77.928008126596396,78.062515258789105,81.25,5047266
2026-03-04T08:00:00+00:00,NESN.SW,CHF,78.504467141978907,79.148180883607694,77.418800354003906,77.418800354003906,80.580001831054702,2722934
2026-03-05T08:00:00+00:00,NESN.SW,CHF,77.101748458460605,77.908791279022196,76.83273418494,76.996063232421903,80.139999389648395,2569189
2026-03-06T08:00:00+00:00,NESN.SW,CHF,76.861549970871593,77.774277944740206,76.035287722277602,77.092132568359403,80.239997863769503,3148812
2026-03-09T08:00:00+00:00,NESN.SW,CHF,76.6693993301989,76.909591674804702,75.631766642280695,76.909591674804702,80.050003051757798,4117787
2026-03-10T08:00:00+00:00,NESN.SW,CHF,77.822324535420805,78.014475491126902,75.516476416501604,76.467636108398395,79.589996337890597,3899081
2026-03-11T08:00:00+00:00,NESN.SW,CHF,75.900781799504898,76.409988403320298,75.391575195689498,76.409988403320298,79.529998779296903,3316235
2026-03-12T08:00:00+00:00,NESN.SW,CHF,76.573321892834798,77.370762292014106,75.785491240537894,76.880767822265597,80.019996643066406,3088239
2026-03-13T08:00:00+00:00,NESN.SW,CHF,76.861553805814907,77.937618197928302,75.996859859481702,77.697425842285199,80.870002746582003,3042375
2026-03-16T08:00:00+00:00,NESN.SW,CHF,77.399582803089302,77.851145607233,77.217041596161394,77.447624206543,80.610000610351605,2465656
2026-03-17T08:00:00+00:00,NESN.SW,CHF,77.582128633258705,78.014471928900804,77.293894882771397,77.668594360351605,80.839996337890597,2376307
2026-03-18T08:00:00+00:00,NESN.SW,CHF,77.514878130913601,77.524487877666502,74.430809131259906,74.911193847656307,77.970001220703097,4918304
2026-03-19T08:00:00+00:00,NESN.SW,CHF,73.79669519372,74.574923391393199,73.575722336793305,73.623756408691406,76.629997253418,3498238
2026-03-20T08:00:00+00:00,NESN.SW,CHF,73.777488063213596,73.911995201845002,72.883972167968807,72.883972167968807,75.860000610351605,8991828
2026-03-23T08:00:00+00:00,NESN.SW,CHF,72.009664953329605,73.172202399689,71.4524242617087,71.913589477539105,74.849998474121094,4037142
